Generation,ID,Fitness
3,300,81
3,679,81
3,565,90
3,664,81
3,712,90
3,27,81
3,760,90
3,510,90
3,639,81
3,752,90
3,331,90
3,446,90
3,215,90
3,770,81
3,637,81
3,738,99
3,574,90
3,765,81
3,601,81
3,546,81
3,665,81
3,780,81
3,529,81
3,674,90
3,789,81
3,1,90
3,714,81
3,600,90
3,493,90
3,1,90
3,331,90
3,733,90
3,527,81
3,694,90
3,731,81
3,748,81
3,331,90
3,431,81
3,655,90
3,185,90
3,452,90
3,331,90
3,574,90
3,605,81
3,709,90
3,655,90
3,749,90
3,396,90
3,300,81
3,738,99
3,789,81
3,331,90
3,625,90
3,550,90
3,492,81
3,626,81
3,77,81
3,751,90
3,746,81
3,736,81
3,700,90
3,331,90
3,670,81
3,491,81
3,687,81
3,519,90
3,691,90
3,684,81
3,503,81
3,276,81
3,492,81
3,759,90
3,722,81
3,500,81
3,425,81
3,777,81
3,727,81
3,765,81
3,703,99
3,94,81
3,419,81
3,414,90
3,672,81
3,409,81
3,632,81
3,796,90
3,493,90
3,782,81
3,624,90
3,398,90
3,446,90
4,478,99
4,739,90
4,726,81
4,852,81
4,962,90
4,884,90
4,987,90
4,903,90
4,670,81
4,743,99
4,744,90
4,946,90
4,845,90
4,903,90
4,215,90
4,844,90
4,611,90
4,396,90
4,841,81
4,993,90
4,672,81
4,743,99
4,919,90
4,446,90
4,419,81
4,800,90
4,818,90
4,724,81
4,945,90
4,877,90
4,908,90
4,971,90
4,803,90
4,396,90
4,496,90
4,842,90
4,896,81
4,942,90
4,700,90
4,922,81
4,130,90
4,973,90
4,469,81
4,877,90
4,738,99
4,536,90
4,933,81
4,873,90
4,664,81
4,849,90
4,954,90
4,884,90
4,796,90
4,849,90
4,808,99
4,860,90
4,773,81
4,928,90
4,804,90
4,944,90
4,743,99
4,276,81
4,956,90
4,918,81
4,821,90
4,822,90
4,425,81
4,889,90
4,988,90
4,952,90
4,425,81
4,409,81
4,950,90
4,986,90
4,845,90
4,738,99
4,954,90
4,968,90
4,836,90
4,883,90
4,759,90
4,860,90
4,749,90
4,877,90
4,405,90
4,596,90
4,493,90
4,600,90
4,843,90
4,999,90
4,951,81
4,565,90
4,867,90
4,935,90
4,802,81
4,507,90
4,478,99
4,1,90
4,744,90
4,493,90
4,944,90
4,738,99
